employee_id,age,gender,education_level,marital_status,city_tier,department,employment_type,years_at_company,years_in_current_role,years_since_last_promotion,team_size,performance_score,performance_last_year,performance_two_years_ago,manager_rating,peer_feedback_score,projects_completed,kpi_achievement_percent,innovation_score,leadership_score,problem_solving_score,avg_monthly_hours,overtime_hours,tasks_completed,deadline_adherence_rate,meeting_hours_per_month,remote_work_ratio,training_hours_last_year,certifications_count,skill_assessment_score,cross_department_projects,mentoring_sessions,salary,salary_increase_percent,bonus_last_year,stock_options,attendance_rate,late_days,employee_engagement_score,job_satisfaction_score,internal_mobility_score,promoted
16822,38,Female,Bachelor,Single,Tier1,HR,Full-time,5,0,4,19,73.55640379138441,79.55158028182608,63.034581081245385,3.5419736956860195,2.9886201534618,3,80.73604054190244,34.90436588609845,48.16193289245349,45.07883206229741,138.55245230175314,14.091146357521168,31.729717268800066,0.8254137578383304,27.304122939197924,0.3810733436159462,46.89045188749345,1,54.23305852551485,4,4,106290.992470749,5.701090611911917,11042.64916037614,5702.613717114647,0.8827256364016822,4,78.26049322561158,100.0,22.14429089353651,0
36734,29,Female,Bachelor,Married,Tier3,Sales,Full-time,5,0,0,13,70.02440118583056,75.78895920121377,68.43088282594469,3.002164528017951,2.2232290424659875,8,70.10370596379647,98.38888422283156,58.92719758633046,57.66374821846868,161.39163216390776,16.51640430166922,45.55282343736915,0.7505283175810353,33.939575394178746,0.1139039792163758,46.82589686378645,2,72.60372146521391,1,2,96986.11838409422,9.868099067378823,8879.23922799023,5649.582346246606,0.8470423634020355,2,87.37090614615315,53.29196356328301,60.83213248633104,0
15603,34,Female,Bachelor,Married,Tier3,Engineering,Full-time,3,1,0,13,87.74995136753361,88.08563185667022,84.09172702451906,3.724814036962344,4.578076648475649,15,84.35687122727555,66.94669907974824,70.00099578518437,42.91357877728381,204.9738225835828,25.05613780596166,79.0399145789219,0.7960261752384266,26.639077882612828,0.2584763070802396,58.25827778317964,2,60.6481259390865,1,2,109240.76645688745,8.939072846699796,12385.9055311471,8087.723094262606,0.9339343060346772,1,60.649543179371705,63.1634923510786,48.677127839804605,0
28534,23,Male,Bachelor,Single,Tier1,Marketing,Full-time,18,15,16,11,68.93904249819447,67.46298630812706,57.345206307553056,3.387357248720176,3.219511241278958,9,79.3701635661974,62.75569952593156,51.07577210498212,61.10984721168721,215.7448641810964,13.704312276543217,63.34009887352892,0.9221242514917332,36.32896137363669,0.4271955865089287,45.305607038012006,0,66.40056219264075,1,4,132005.22943321062,6.570181185065732,9597.023561441763,5609.198461942762,0.9394631659097248,3,91.68555796496366,75.09644769195955,56.12410682992853,0
69770,48,Male,Bachelor,Married,Tier3,Support,Full-time,2,2,1,14,55.014786612775055,64.52395582651255,56.55615950161916,3.0990693237943896,3.468450723064387,4,55.94387270010869,82.76800530247894,54.19113475519697,62.878167916156166,178.6130084412705,14.376862335823624,21.72711697005513,0.8619562751457182,30.66231070461133,0.6961535974260671,56.945793453508784,2,89.25507442247522,3,3,75989.92747885277,9.356231259683728,7001.959271681106,5078.801078917115,0.9339477828982352,6,42.38969426191001,57.33038143665991,48.82085020545501,0
11406,58,Female,Bachelor,Single,Tier2,Finance,Full-time,3,3,1,3,40.0,48.75951220247472,50.32981925291219,2.2069643806109185,3.355153066529262,1,32.82914612083161,73.66241474744284,53.628277453539525,49.26983154410381,149.1111354949484,9.525310214897813,27.555522278211285,0.8324574610064875,27.86403083374232,0.1800127219810239,42.5921520590002,1,59.41139056222882,0,3,105979.77459967742,5.975722609676595,9515.002172371926,5031.60875973273,0.9717662136230554,2,84.3429921998097,58.10707405897125,47.59585740076379,0
96853,36,Male,Bachelor,Single,Tier1,Sales,Full-time,3,2,1,9,55.6279980218507,55.80094772407954,60.52179688864293,3.315427163198004,3.648114661694348,6,49.88092483981233,58.11936097073632,40.418879461680014,40.49489784532287,145.08810422375643,24.07456110207199,34.726709056784266,0.8108639104406855,35.33310928967396,0.2542405681266774,47.97238155934749,2,52.14603841910517,1,0,81762.90578299313,6.593444851418255,9092.222661273998,4049.9508913796058,0.8682781510304384,3,76.22928446972269,64.892741104966,8.047295835833488,0
16131,22,Female,PhD,Married,Tier2,Finance,Full-time,9,2,4,3,63.417336010025146,63.1182996637134,67.20116469544318,2.9329746483597643,3.110949793076029,7,76.11328876764944,85.54218330631566,47.310386357467934,52.65883440572844,188.43859135513569,33.11785507381261,40.62112938646242,0.7171821110948475,23.435118458565213,0.519232803052726,46.02654362914287,4,86.75766315965363,1,2,116493.85520106155,6.4863591864224,9299.912873709603,4917.858537192714,0.9751096418900964,3,63.311566214034656,68.08521418040817,35.77643948853212,0
19793,56,Male,Master,Married,Tier2,HR,Full-time,7,2,6,4,80.55609263864446,81.87070158525326,77.55119879001728,4.114107293669037,3.8879470102712097,2,67.18798839405821,51.937730518904246,57.9725834602426,44.22435870186667,133.72541535346676,25.435634043656226,24.56550806829929,0.7828724628674154,17.4650869465628,0.5935929558285654,23.55786716867024,5,57.50711131174245,0,0,108405.35094936604,10.229727012246592,11819.408305774949,3914.11867614996,1.0,3,83.3516884468104,53.66790389733588,43.60366033357963,0
89578,37,Female,Bachelor,Single,Tier1,Finance,Full-time,3,2,0,9,72.14121805440554,57.94909383943441,65.1515957673695,2.823290116181341,3.463638781605416,4,64.11406526236907,73.30911446430491,50.22763703537535,58.556101643911006,146.69568718132868,23.455894053325668,27.533616875380567,0.7402599715201854,30.890920135768432,0.3899699522078518,45.43680547081364,2,78.5814483605129,0,5,101302.29021841974,5.040500219675161,12275.22903144181,5235.124924487878,0.9537773471894124,4,64.09262563335392,68.40808406320946,75.10203202232469,1
40164,57,Male,Bachelor,Single,Tier3,Engineering,Full-time,3,2,1,5,88.01667137268484,89.76283423906378,70.75584034038778,2.490837477359163,4.958719948009135,6,80.9093607564262,49.00267320437192,54.69810129459094,57.10549392878903,157.33366463641474,13.025826372188757,33.473785136300904,0.7856074583551782,42.23778821761259,0.5344712792897195,38.64551850048661,3,64.20640539559513,0,6,107249.49555637431,5.189891330584822,13035.514678908294,4603.861476250197,0.900763151272538,0,67.5423162418915,67.74353850902193,41.00403135602596,0
31777,52,Female,Bachelor,Single,Tier1,Support,Full-time,2,2,2,5,79.82318722649971,80.2221185104951,64.54355787023495,3.9245920063495072,4.267910444857168,2,74.16996910481399,44.07958046715527,63.45801826058067,36.33940467973776,156.31771134347716,22.10378302210054,15.883209445688014,0.8624415416536947,31.24497421690235,0.5604099941068679,48.27497315298211,0,52.12547510145583,0,4,90026.94211145357,5.623776036742341,13216.770593309348,5472.401035909037,1.0,2,62.99642311130921,38.9160841519442,38.48244569585229,0
25331,58,Male,PhD,Married,Tier2,Engineering,Full-time,4,4,0,9,78.72434638446062,80.18804893089937,79.18024321263316,3.578766819010569,4.193823505252359,6,67.05187151267785,70.69384474373497,84.6410186396738,55.85074255127696,177.74395058400123,20.90581229914567,38.20087669037453,0.8466324634174686,33.15645884762238,0.1619793324798258,37.76088670069018,6,73.65684999081006,1,5,94915.56755335433,8.157576208759426,8309.904397251332,5634.214686197202,0.9382156716699956,0,74.14093218663179,73.60922611376543,57.57160184781967,0
79157,56,Male,Bachelor,Single,Tier1,Support,Full-time,3,3,0,4,82.4358861165782,80.81314863145404,74.25910312672286,3.2122229390302066,3.25597023649714,6,93.209350213225,62.81684566605367,50.81499723636128,43.33040105601261,186.0503924927874,10.616670270621832,41.55325689938542,0.8085926891228423,12.007408160251318,0.0871379205988099,39.5539497492196,2,67.20461584595607,1,2,79025.93196952874,6.695423621578848,9921.787979888786,5758.433638059176,0.9143251287684452,1,87.02487526470591,42.37788373823537,71.14809545335177,0
51686,23,Female,Bachelor,Married,Tier2,Marketing,Full-time,6,0,1,17,100.0,99.30981105902846,78.34564033783911,4.779368649895495,3.93514834530052,5,92.98375775383182,98.0170713090216,83.1373421577387,76.52143169415254,191.6642598853719,15.368707512364024,34.270759255059964,0.789857295007999,18.176587882785157,0.3082647662295411,42.74075592683162,5,87.42548654018029,1,4,81710.012770617,4.502963904053381,10616.233424250202,6306.043472916788,0.9116715805574848,2,71.32282671439512,68.56247094491412,86.91514152729629,0
75499,33,Female,Bachelor,Single,Tier3,Engineering,Full-time,6,1,1,19,77.83864232679055,78.83004361924372,58.51011139352013,3.489529824072416,4.0069003754292645,8,78.32156706600401,70.51129355860208,62.93986814546928,86.40934898985569,164.80661123761973,16.85339452571759,49.517042247875935,0.7714408641194258,30.191807286543053,0.441635065239337,52.674004970739176,3,67.02226535948357,1,4,110041.64177957697,3.6415995889354975,13620.234082937448,7568.484754075237,1.0,3,69.4729620653919,66.25890851638893,29.08055475824574,0
4728,40,Male,Bachelor,Married,Tier2,Operations,Contract,3,2,3,11,61.89385660473582,56.69401818485893,48.56204055915329,2.9948480617492645,3.0393566054312906,6,64.18195603318301,100.0,76.29920672078225,75.33259969411358,171.23820796297696,10.639576759829906,41.603297861603,0.8351468781475517,45.98813077143588,0.3586335591350652,54.742872631985385,1,97.86274994093118,3,5,94567.50923312928,6.323979423511735,8695.747620524278,6659.575956577243,1.0,1,57.09527555701709,60.50586724098864,49.00287408688644,0
85199,42,Female,Bachelor,Single,Tier3,HR,Full-time,2,2,0,15,54.19826609082153,59.521675970367134,55.211601115619146,3.00375763167984,3.265922874579445,4,45.31353489983167,48.07929897072837,47.99637996818594,41.00743164638803,172.79214170019893,11.202963007652246,29.38387373118609,0.7955230407069263,19.754341090241976,0.4623420187401941,33.89347607802823,2,54.91349127299348,1,2,65323.68576115846,8.59265196710621,6354.896029280865,5742.223043328364,0.9407930597439914,2,67.95735687461077,59.91373927458656,43.27970701274018,0
35796,53,Male,Bachelor,Single,Tier2,HR,Full-time,5,4,4,15,94.78085389796134,93.08730051403582,80.7366640045866,4.813379793712482,4.627968988714866,2,91.38454833147466,83.01793569766423,48.97508412334173,59.70788177661581,195.6213364946652,7.297773277557156,19.24692057596763,0.857927727712055,21.87360431156273,0.6433570013776444,40.751314799046256,2,68.16739438609854,2,3,93449.15024794734,6.675826549994841,14776.180096692558,5540.327413981911,0.9690518363301712,1,80.51026455714214,61.86022333216966,45.9976411794224,0
12257,22,Female,Bachelor,Married,Tier1,Engineering,Contract,3,3,2,6,40.0,41.564976296245405,46.683951311738255,3.0091280459124627,3.4073151216299697,2,40.49666333684591,62.95763769807576,35.48075447704288,62.44561502921407,160.17975881252065,0.0,7.734085164728718,0.7390813895723964,24.4211775570758,0.0965200216552482,32.26968911752208,2,63.861343907769296,2,1,95246.36888923436,5.944403425251357,5634.305029723935,3488.9592625040577,0.891650930520643,0,76.6130482541337,95.12950452028376,73.33344053004433,0
35719,47,Female,Bachelor,Married,Tier2,Support,Full-time,5,1,1,14,79.93772419310739,79.94985882086033,74.05541567332529,3.4472794268863813,4.091917190019196,3,76.1773093846862,64.70449422856514,60.18548785878915,55.88755527644499,154.1263512263783,21.895626862552085,23.004924285731946,0.7666040402438327,17.70973916858466,0.2897459285772661,31.282188662321825,3,65.51450646781666,1,4,66570.76066017845,8.847346720874892,11813.104209692749,6321.520888342571,0.9815465888640832,2,69.51956695359314,59.6403516622328,45.77167383395294,0
